block_id,drug_row_id,drug_col_id,cell_line_id,conc_r_unit,conc_c_unit,synergy_zip,synergy_loewe,synergy_hsa,synergy_bliss,ic50_row,ic50_col,ri_row,ri_col,css_row,css_col,css_ri,S_sum,quality,S_mean,S_max,dname_row,chembl_id_row,inchikey_row,smiles_row,molecular_formula_row,drugbank_id_row,kegg_id_row,cmaps_name_row,dname_col,chembl_id_col,inchikey_col,smiles_col,molecular_formula_col,drugbank_id_col,kegg_id_col,cmaps_name_col,cell_line_name,cell_disease_id,tumor_location_cosmic,tumor_location_cellosaurus
4849,5,4,4,uM,uM,3.7009281455209,2.01964069206005,4.14556758501562,2.03242718126026,0.0078122487385619,0.0464858993314337,37.01,38.393,70.338,84.528,77.433,2.03,,39.73150000000001,39.040000000000006,Bortezomib,CHEMBL325041,GXJABQQUPOEUTA-RDJZCZTQSA-N,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,C19H25BN4O4,DB00188,D03150,bortezomib,915019-65-7,CHEMBL1879463,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,C30H23N5O,DB11651,D10552,NVP-BEZ235,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
4853,5,8,4,uM,uM,-1.89869802311898,-0.203379240301379,3.0073431910512,2.11377515812918,0.0078122487385619,3.0,37.01,15.013,72.499,71.568,72.0335,20.0105,,46.022000000000006,35.023500000000006,Bortezomib,CHEMBL325041,GXJABQQUPOEUTA-RDJZCZTQSA-N,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,C19H25BN4O4,DB00188,D03150,bortezomib,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
4857,5,10,4,uM,uM,3.48013063784164,-2.60455719917094,2.34035809727468,2.00891650292957,0.0078122487385619,0.0110887210319778,37.01,31.661,73.421,82.333,77.877,9.20600000000002,,43.5415,40.867,Bortezomib,CHEMBL325041,GXJABQQUPOEUTA-RDJZCZTQSA-N,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,C19H25BN4O4,DB00188,D03150,bortezomib,Dinaciclib,CHEMBL2103840,PIMQWRZWLQKKBJ-SFHVURJKSA-N,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO,C21H28N6O2,DB12021,D09604,dinaciclib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
4861,5,36,4,uM,uM,1.93185622991558,-4.3054592328926,2.74195819105121,1.28872380164466,0.0078122487385619,0.524844391102545,37.01,24.423,70.166,76.914,73.54,12.107,,42.82350000000001,36.53000000000001,Bortezomib,CHEMBL325041,GXJABQQUPOEUTA-RDJZCZTQSA-N,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,C19H25BN4O4,DB00188,D03150,bortezomib,geldanamycin,CHEMBL278315,QTQAWLPCGQOSGP-KSRBKZBZSA-N,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)C)OC)OC(=O)N)C)C)O)OC,C29H40N2O9,DB02424,C11222,geldanamycin,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
4873,5,28,4,uM,uM,1.59043725135584,0.128396915414852,4.66629656605121,4.27180127283996,0.0078122487385619,0.005,37.01,6.981,62.38,71.173,66.7765,22.7855,,44.781,29.7665,Bortezomib,CHEMBL325041,GXJABQQUPOEUTA-RDJZCZTQSA-N,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,C19H25BN4O4,DB00188,D03150,bortezomib,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
4877,5,29,4,uM,uM,3.78106126829231,-2.97287904980451,4.10706108501561,2.91307832275316,0.0078122487385619,20.0,37.01,34.547,96.794,69.295,83.0445,11.4875,,47.266000000000005,46.0345,Bortezomib,CHEMBL325041,GXJABQQUPOEUTA-RDJZCZTQSA-N,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,C19H25BN4O4,DB00188,D03150,bortezomib,Sorafenib,CHEMBL1336,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,C21H16ClF3N4O3,DB00398,D08524,sorafenib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5045,8,2,4,uM,uM,4.08358087868768,-32.5737742916386,2.37684160694162,5.37669646852929,3.0,0.147261962652638,15.023,-3.729,16.491,52.643,34.567,23.273,,28.92,19.544,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,Veliparib,CHEMBL506871,JNAHVYVRKWKWKQ-CYBMUJFWSA-N,CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C13H16N4O,DB07232,D09692,veliparib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5049,8,4,4,uM,uM,10.5598424124525,11.5899233759841,14.972194325394,9.78603327811179,3.0,0.0464858993314337,15.023,38.393,75.789,71.938,73.8635,20.4475,,47.1555,35.4705,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,915019-65-7,CHEMBL1879463,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,C30H23N5O,DB11651,D10552,NVP-BEZ235,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5053,8,10,4,uM,uM,-0.616756029203345,-4.54911537972945,0.181802446411681,-1.42538445909013,3.0,0.0110887210319778,15.023,31.661,61.114,66.406,63.76,17.076,,40.418,32.099,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,Dinaciclib,CHEMBL2103840,PIMQWRZWLQKKBJ-SFHVURJKSA-N,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO,C21H28N6O2,DB12021,D09604,dinaciclib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5057,8,36,4,uM,uM,10.5294508288788,10.3573402047012,13.3677175421919,8.83281159041801,3.0,0.524844391102545,15.023,24.423,74.501,67.772,71.1365,31.6905,,51.4135,46.7135,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,geldanamycin,CHEMBL278315,QTQAWLPCGQOSGP-KSRBKZBZSA-N,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)C)OC)OC(=O)N)C)C)O)OC,C29H40N2O9,DB02424,C11222,geldanamycin,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5073,8,28,4,uM,uM,7.92314084420396,7.57985487001271,11.9977594765789,8.21543863360381,3.0,0.005,15.023,6.981,65.364,64.43,64.897,42.893,,53.89500000000001,49.87400000000001,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5077,8,29,4,uM,uM,15.2905220787281,12.5907970543929,19.2660513502934,14.0218146962424,3.0,20.0,15.023,34.547,97.916,76.822,87.369,37.799,,62.584,52.822,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,Sorafenib,CHEMBL1336,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,C21H16ClF3N4O3,DB00398,D08524,sorafenib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5169,11,2,4,uM,uM,5.2000028325561,-31.5086376318759,4.75607460694162,6.16885033168834,0.0304502425961739,0.147261962652638,63.225,-3.729,67.423,55.012,61.2175,1.7215,,31.4695,-2.0075000000000003,doxorubicin,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,C27H29NO11,DB00997,D03899,doxorubicin,Veliparib,CHEMBL506871,JNAHVYVRKWKWKQ-CYBMUJFWSA-N,CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C13H16N4O,DB07232,D09692,veliparib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5173,11,3,4,uM,uM,0.0990736530145901,1.49766144514625,6.67302952174798,0.336118843042395,0.0304502425961739,0.275256624434363,63.225,22.135,75.625,60.588,68.1065,-17.2535,,25.4265,4.881499999999996,doxorubicin,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,C27H29NO11,DB00997,D03899,doxorubicin,MK-1775,CHEMBL1976040,BKWJAKQVGHWELA-UHFFFAOYSA-N,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,C27H32N8O2,DB11740,,MK-1775,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5177,11,4,4,uM,uM,5.83729768147742,9.81538297122076,13.2863126033103,5.79715049524772,0.0304502425961739,0.0464858993314337,63.225,38.393,86.165,77.444,81.8045,-19.8135,,30.995500000000007,18.579500000000003,doxorubicin,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,C27H29NO11,DB00997,D03899,doxorubicin,915019-65-7,CHEMBL1879463,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,C30H23N5O,DB11651,D10552,NVP-BEZ235,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5181,11,5,4,uM,uM,-1.2095833200715,-3.1041289729036,1.2728036554247,-1.15200436437445,0.0304502425961739,0.0077324775308884,63.225,36.901,81.747,67.302,74.5245,-25.6015,,24.4615,11.299500000000002,doxorubicin,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,C27H29NO11,DB00997,D03899,doxorubicin,Bortezomib,CHEMBL325041,GXJABQQUPOEUTA-RDJZCZTQSA-N,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,C19H25BN4O4,DB00188,D03150,bortezomib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5185,11,8,4,uM,uM,-7.96334944807121,-13.883857507301,-10.2623738514363,-15.7473881982461,0.0304502425961739,3.0,63.225,15.013,59.797,42.174,50.9855,-27.2525,,11.866500000000002,-12.2395,doxorubicin,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,C27H29NO11,DB00997,D03899,doxorubicin,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5189,11,10,4,uM,uM,1.06031927168885,-0.57199066344633,4.8769874488624,1.48153579049239,0.0304502425961739,0.0110887210319778,63.225,31.661,81.189,65.822,73.5055,-21.3805,,26.0625,10.280499999999996,doxorubicin,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,C27H29NO11,DB00997,D03899,doxorubicin,Dinaciclib,CHEMBL2103840,PIMQWRZWLQKKBJ-SFHVURJKSA-N,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO,C21H28N6O2,DB12021,D09604,dinaciclib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5193,11,12,4,uM,uM,-2.93617045906373,-6.64863249167877,-2.60266010143634,-6.41801737207866,0.0304502425961739,5.0,63.225,8.723,52.411,41.857,47.134,-24.814,,11.159999999999997,-16.091,doxorubicin,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,C27H29NO11,DB00997,D03899,doxorubicin,Erlotinib,CHEMBL553,AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,C22H23N3O4,DB00530,D07907,erlotinib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5197,11,36,4,uM,uM,-2.54558497447284,-4.00408540216589,2.79871452174799,-3.14153272185169,0.0304502425961739,0.524844391102545,63.225,24.423,74.041,56.706,65.3735,-22.2745,,21.54950000000001,2.1485000000000056,doxorubicin,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,C27H29NO11,DB00997,D03899,doxorubicin,geldanamycin,CHEMBL278315,QTQAWLPCGQOSGP-KSRBKZBZSA-N,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)C)OC)OC(=O)N)C)C)O)OC,C29H40N2O9,DB02424,C11222,geldanamycin,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5205,11,15,4,uM,uM,-3.31282218900375,-36.9393955835867,-5.65436289305837,-7.03808299670139,0.0304502425961739,5.0,63.225,3.612,59.436,45.97,52.703,-14.134,,19.2845,-10.521999999999998,doxorubicin,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,C27H29NO11,DB00997,D03899,doxorubicin,Lapatinib,CHEMBL554,BCFGMOOMADDAQU-UHFFFAOYSA-N,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,C29H26ClFN4O4S,DB01259,D04024,lapatinib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5209,11,16,4,uM,uM,7.37590579423998,-22.6042291035759,7.79076210694163,7.30047741748026,0.0304502425961739,0.124215844359492,63.225,0.494,68.491,59.126,63.8085,0.0894999999999939,,31.949,0.5835000000000008,doxorubicin,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,C27H29NO11,DB00997,D03899,doxorubicin,MK-2206,CHEMBL1079175,ULDXWLCXEDXJGE-UHFFFAOYSA-N,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,C25H21N5O,,,MK-2206,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5229,11,26,4,uM,uM,-4.74896409859118,1.46333239140144,4.963363969695,-4.91345056683912,0.0304502425961739,0.0034098240224188,63.225,52.864,70.659,68.507,69.583,-46.506,,11.5385,6.357999999999997,doxorubicin,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,C27H29NO11,DB00997,D03899,doxorubicin,391210-10-9,CHEMBL507361,SUDAHWBOROXANE-SECBINFHSA-N,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O,C16H14F3IN2O4,DB07101,,PD-0325901,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5233,11,29,4,uM,uM,-18.7640853785101,-29.0702860536138,-21.0959131761376,-27.5569199660123,0.0304502425961739,20.0,63.225,34.547,96.683,18.298,57.4905,-40.2815,,8.604500000000002,-5.734500000000004,doxorubicin,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,C27H29NO11,DB00997,D03899,doxorubicin,Sorafenib,CHEMBL1336,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,C21H16ClF3N4O3,DB00398,D08524,sorafenib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5237,11,30,4,uM,uM,-19.81911000053,-32.1285808651023,-24.7450747368673,-34.310616484704,0.0304502425961739,5.0,63.225,38.25,47.218,30.868,39.043,-62.432,,-11.694499999999998,-24.182,doxorubicin,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,C27H29NO11,DB00997,D03899,doxorubicin,Sunitinib,CHEMBL535,WINHZLLDWRZWRT-ATVHPVEESA-N,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,C22H27FN4O2,DB01268,D06402,sunitinib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5241,11,31,4,uM,uM,-1.64228712461879,-21.9868980873776,1.89951239856366,-0.707404447769583,0.0304502425961739,92.320290932801,63.225,7.632,65.358,50.221,57.7895,-13.0675,,22.361,-5.435500000000005,doxorubicin,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,C27H29NO11,DB00997,D03899,doxorubicin,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5245,11,35,4,uM,uM,3.32857643768039,1.09055459477984,6.76578023568966,2.54465565591778,0.0304502425961739,4.0,63.225,15.401,97.736,62.953,80.3445,1.71850000000001,,41.0315,17.119499999999995,doxorubicin,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,C27H29NO11,DB00997,D03899,doxorubicin,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5249,12,2,4,uM,uM,-3.91706703827488,-28.2476171473124,-3.41376864305838,-0.156051539136821,5.0,0.147261962652638,8.775,-3.729,3.38,35.353,19.3665,14.3205,,16.8435,10.591499999999998,Erlotinib,CHEMBL553,AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,C22H23N3O4,DB00530,D07907,erlotinib,Veliparib,CHEMBL506871,JNAHVYVRKWKWKQ-CYBMUJFWSA-N,CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C13H16N4O,DB07232,D09692,veliparib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5253,12,4,4,uM,uM,9.91441340908699,9.24104574881284,12.6708630059122,8.98527077061883,5.0,0.0464858993314337,8.775,38.393,61.485,76.848,69.1665,21.9985,,45.5825,30.7735,Erlotinib,CHEMBL553,AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,C22H23N3O4,DB00530,D07907,erlotinib,915019-65-7,CHEMBL1879463,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,C30H23N5O,DB11651,D10552,NVP-BEZ235,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5257,12,5,4,uM,uM,0.463571510388858,-0.644992289219155,2.80952482141169,2.36238777495745,5.0,0.0077324775308884,8.775,36.901,64.35,57.716,61.033,15.357,,38.195,24.132,Erlotinib,CHEMBL553,AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,C22H23N3O4,DB00530,D07907,erlotinib,Bortezomib,CHEMBL325041,GXJABQQUPOEUTA-RDJZCZTQSA-N,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,C19H25BN4O4,DB00188,D03150,bortezomib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5261,12,8,4,uM,uM,-5.04607375304902,-0.281810967006845,3.16655869709881,-0.727061460122928,5.0,3.0,8.775,15.013,58.842,53.715,56.2785,32.4905,,44.3845,41.2655,Erlotinib,CHEMBL553,AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,C22H23N3O4,DB00530,D07907,erlotinib,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5265,12,36,4,uM,uM,10.1421944613471,9.89422052444871,13.6052475065663,9.48707394985299,5.0,0.524844391102545,8.775,24.423,63.707,75.016,69.3615,36.1635,,52.7625,44.938500000000005,Erlotinib,CHEMBL553,AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,C22H23N3O4,DB00530,D07907,erlotinib,geldanamycin,CHEMBL278315,QTQAWLPCGQOSGP-KSRBKZBZSA-N,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)C)OC)OC(=O)N)C)C)O)OC,C29H40N2O9,DB02424,C11222,geldanamycin,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5277,12,26,4,uM,uM,1.12911313474706,3.08605230642785,5.91892022011656,1.31122930953263,5.0,0.0034098240224188,8.775,52.864,42.805,71.068,56.9365,-4.7025,,26.117000000000004,4.072500000000005,Erlotinib,CHEMBL553,AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,C22H23N3O4,DB00530,D07907,erlotinib,391210-10-9,CHEMBL507361,SUDAHWBOROXANE-SECBINFHSA-N,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O,C16H14F3IN2O4,DB07101,,PD-0325901,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
5281,12,28,4,uM,uM,9.33216471310595,7.41642345052429,12.8716140225156,8.87186631453766,5.0,0.005,8.775,6.981,72.391,57.43,64.9105,49.1545,,57.0325,56.1355,Erlotinib,CHEMBL553,AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,C22H23N3O4,DB00530,D07907,erlotinib,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,A375,C3802,Skin (Malignant melanoma),Amelanotic melanoma
