	dname_drug1	chembl_id_drug1	dname_drug2	chembl_id_drug2	cell_line_name	NCI_thesaurus_code	disease_cui	drug1_target_count	drug2_target_count	proteins_in_LCC	oc_drug1_drug2	oc_dis_drug1	oc_dis_drug2	ji_drug1_drug2	ji_dis_drug1	ji_dis_drug2	min_spl_dis_dru1	Closest_distance_dis_dru1	Dc_mean_dis_dru1	Dc_std_dis_dru1	Dc_zscore_dis_dru1	min_spl_dis_dru2	Closest_distance_dis_dru2	Dc_mean_dis_dru2	Dc_std_dis_dru2	Dc_zscore_dis_dru2	min_spl_dru1_dru2	obs_sep_dru1_dru2	sep_mean_dru1_dru2	sep_std_dru1_dru2	zscore_dru1_dru2	pvalue_dru1_dru2	ratio_links_dis_dru1	ratio_links_dis_dru2
67	Lapatinib	CHEMBL554	6-Mercaptopurine	CHEMBL1425	MCF7	C4194	C1134719	2	3	280.0	0.0	1.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0	0.9295	0.1810517881712302	-5.133890194560923	1.0	1.6666666666666667	1.304	0.2390388160018275	1.517187345271548	2.0	0.7000000000000002	-0.0787666666666666	0.4043447799973571	1.9259965880399323	0.0541047998779338	0.0832950631458094	0.0308641975308641
68	Sunitinib	CHEMBL535	Ixabepilone	CHEMBL1201752	HT29	C4349	C0338106	8	1	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.125	1.1529464285714284	0.1505048635986118	-0.1856845546597083	1.0	1.0	0.934	0.2482820976228451	0.265826656983774	2.0	-inf	-inf				0.0681347279378319	0.0546218487394958
69	Sorafenib	CHEMBL1336	Pralatrexate	CHEMBL1201746	HT29	C4349	C0338106	10	2	238.0	0.0	0.2	0.0	0.0	0.008130081300813	0.0	0.0	0.9	1.1135	0.124047369984212	-1.721116699428395	1.0	1.5	1.6695	0.3232951437927888	-0.5242887289041326	2.0	0.0499999999999998	0.0518833333333333	0.2890137592841482	-0.0065164140904515	0.9948006906024012	0.0785112659317768	0.0625
70	IMIQUIMOD	CHEMBL1282	Bortezomib	CHEMBL325041	HT29	C4349	C0338106	2	3	238.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.628	0.3414908490721237	1.089341049725853	1.0	1.0	1.0443333333333336	0.1761662724688115	-0.2516561922554292	3.0	2.0	-0.0169	0.3962041435085369	5.090557564945159	3.570121653861946e-07	0.0	0.0512423491693383
71	Romidepsin	CHEMBL343448	IMIQUIMOD	CHEMBL1282	MCF7	C4194	C1134719	4	2	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.9545	0.1137090585661494	0.400144021714248	2.0	2.0	1.639	0.3566216482492334	1.0122773022116331	2.0	1.4166666666666663	0.0154999999999999	0.4145102866971792	3.3802940762487985	0.0007240831097039	0.0710873277410883	0.0
72	anastrozole	CHEMBL1399	Bortezomib	CHEMBL325041	HT29	C4349	C0338106	1	3	238.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.778	0.4297859932571093	0.5165361446928163	1.0	1.0	1.0443333333333336	0.1761662724688115	-0.2516561922554292	3.0	-inf	-inf				0.0	0.0512423491693383
73	Dasatinib	CHEMBL1421	Sorafenib	CHEMBL1336	MCF7	C4194	C1134719	10	10	280.0	0.2	0.1	0.3	0.1111111111111111	0.0034602076124567	0.0104529616724738	0.0	0.9	0.9991	0.0900510410822662	-1.1004869994725222	0.0	0.7	1.0881999999999998	0.1214115315775235	-3.197389860386754	0.0	-0.35	0.0440499999999999	0.1565314584995616	-2.517385347183125	0.0118229442032224	0.1039300632650164	0.1008023624320745
74	Imatinib	CHEMBL941	Ixabepilone	CHEMBL1201752	HT29	C4349	C0338106	8	1	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.125	1.152875	0.1476519873723344	-0.1887885188413186	1.0	1.0	0.934	0.2482820976228451	0.265826656983774	2.0	-inf	-inf				0.0535567527472243	0.0546218487394958
75	Imatinib	CHEMBL941	Ixabepilone	CHEMBL1201752	MCF7	C4194	C1134719	8	1	280.0	0.0	0.125	0.0	0.0	0.0034843205574912	0.0	0.0	0.875	1.118625	0.1356926098761461	-1.7954183372430492	1.0	1.0	0.953	0.2116388433156824	0.222076435798198	2.0	-inf	-inf				0.0985889310896961	0.0336134453781512
76	Nilotinib	CHEMBL255863	Sunitinib	CHEMBL535	MCF7	C4194	C1134719	2	8	280.0	0.5	0.5	0.125	0.1111111111111111	0.0035587188612099	0.0034843205574912	0.0	0.5	0.9655	0.1804432043608182	-2.579759108407186	0.0	0.875	1.1356428571428572	0.1401106341285998	-1.8602646313314624	0.0	0.175	0.0121625	0.2693546311904624	0.6045468729470499	0.5454801157613833	0.0965798678585309	0.1010456977291804
77	6-Mercaptopurine	CHEMBL1425	Bortezomib	CHEMBL325041	MCF7	C4194	C1134719	3	3	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.6666666666666667	1.304	0.2390388160018275	1.517187345271548	1.0	1.0	1.030333333333333	0.1821839729504217	-0.1664983633965859	2.0	0.5	-0.1081666666666668	0.2994346061051283	2.031050033185363	0.0422499194126817	0.0308641975308641	0.0537683377052365
78	Nilotinib	CHEMBL255863	Sunitinib	CHEMBL535	A549	C3512	C0152013	2	8	1834.0	0.5	1.0	0.875	0.1111111111111111	0.0010905125408942	0.0038147138964577	0.0	0.0	0.748	0.3057711562590559	-2.4462739035014747	0.0	0.125	0.8386607142857142	0.1276476923198842	-5.590862641662848	0.0	0.175	0.0121625	0.2693546311904624	0.6045468729470499	0.5454801157613833	0.3138359891177613	0.3987196835558385
79	celecoxib	CHEMBL118	Dasatinib	CHEMBL1421	HT29	C4349	C0338106	4	10	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.5	1.6245	0.1947213821506684	-0.639375083644725	1.0	1.0	1.0089	0.0938658084714556	-0.094816207785675	1.0	0.1285714285714285	-0.0301931670751044	0.2151074311734525	0.738071180435011	0.4604711956207326	0.1003787878787878	0.0565339519446635
80	hydroxyurea	CHEMBL467	Sorafenib	CHEMBL1336	HT29	C4349	C0338106	1	10	238.0	0.0	0.0	0.2	0.0	0.0	0.008130081300813	1.0	1.0	1.281	0.4960231849419944	-0.5665057774121193	0.0	0.9	1.1135	0.124047369984212	-1.721116699428395	2.0	-inf	-inf				0.0714285714285714	0.0785112659317768
81	letrozole	CHEMBL1444	IMIQUIMOD	CHEMBL1282	MCF7	C4194	C1134719	1	2	280.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.765	0.4536242938820627	0.5180498557272982	2.0	2.0	1.639	0.3566216482492334	1.0122773022116331	4.0	-inf	-inf				0.0	0.0
82	letrozole	CHEMBL1444	IMIQUIMOD	CHEMBL1282	HT29	C4349	C0338106	1	2	238.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.769	0.4512637809530032	0.5118957242971325	2.0	2.0	1.628	0.3414908490721237	1.089341049725853	4.0	-inf	-inf				0.0	0.0
83	Lapatinib	CHEMBL554	Ixabepilone	CHEMBL1201752	MCF7	C4194	C1134719	2	1	280.0	0.0	1.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0	0.9295	0.1810517881712302	-5.133890194560923	1.0	1.0	0.953	0.2116388433156824	0.222076435798198	2.0	-inf	-inf				0.0832950631458094	0.0336134453781512
84	raloxifene	CHEMBL81	6-Mercaptopurine	CHEMBL1425	MCF7	C4194	C1134719	2	3	280.0	0.0	1.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0	0.446	0.1551902058765307	-2.873892701417237	1.0	1.6666666666666667	1.304	0.2390388160018275	1.517187345271548	1.0	0.3	-0.3067666666666667	0.3686548988477495	1.6458934048161251	0.0997857070297736	0.0364866414402018	0.0308641975308641
85	Imatinib	CHEMBL941	thalidomide	CHEMBL468	HT29	C4349	C0338106	8	6	238.0	0.0	0.0	0.1666666666666666	0.0	0.0	0.0041152263374485	1.0	1.125	1.152875	0.1476519873723344	-0.1887885188413186	0.0	1.1666666666666667	1.3111666666666668	0.1541383757825704	-0.9374693308292912	2.0	0.2797619047619049	-0.0298749999999999	0.1797714282206115	1.7223921945033738	0.084998496695211	0.0535567527472243	0.0361324458098651
86	hydroxyurea	CHEMBL467	Ixabepilone	CHEMBL1201752	MCF7	C4194	C1134719	1	1	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.213	0.4665093782551429	-0.4565824609928984	1.0	1.0	0.953	0.2116388433156824	0.222076435798198	2.0	-inf	-inf				0.0714285714285714	0.0336134453781512
87	celecoxib	CHEMBL118	thalidomide	CHEMBL468	HT29	C4349	C0338106	4	6	238.0	0.25	0.0	0.1666666666666666	0.1111111111111111	0.0	0.0041152263374485	1.0	1.5	1.6245	0.1947213821506684	-0.639375083644725	0.0	1.1666666666666667	1.3111666666666668	0.1541383757825704	-0.9374693308292912	0.0	-0.4166666666666669	-0.0632189707366296	0.226970506608391	-1.5572406354093689	0.1194133639581818	0.1003787878787878	0.0361324458098651
88	6-Mercaptopurine	CHEMBL1425	allopurinol	CHEMBL1467	HT29	C4349	C0338106	3	1	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.3333333333333333	1.3296666666666666	0.2391835650243924	0.0153299273145827	1.0	1.0	1.901	0.3939530428870933	-2.2870746051280686	3.0	-inf	-inf				0.0435185185185185	0.3333333333333333
89	letrozole	CHEMBL1444	Nilotinib	CHEMBL255863	MCF7	C4194	C1134719	1	2	280.0	0.0	0.0	0.5	0.0	0.0	0.0035587188612099	2.0	2.0	1.765	0.4536242938820627	0.5180498557272982	0.0	0.5	0.9655	0.1804432043608182	-2.579759108407186	3.0	-inf	-inf				0.0	0.0965798678585309
90	raloxifene	CHEMBL81	hydroxyurea	CHEMBL467	MCF7	C4194	C1134719	2	1	280.0	0.0	1.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0	0.446	0.1551902058765307	-2.873892701417237	1.0	1.0	1.213	0.4665093782551429	-0.4565824609928984	2.0	-inf	-inf				0.0364866414402018	0.0714285714285714
91	raloxifene	CHEMBL81	IMIQUIMOD	CHEMBL1282	HT29	C4349	C0338106	2	2	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.9295	0.1740107755284137	0.405147323698286	2.0	2.0	1.628	0.3414908490721237	1.089341049725853	2.0	1.0	-0.362	0.4489777277326794	3.03355804947842	0.0024168820786456	0.0268294920307304	0.0
92	raloxifene	CHEMBL81	letrozole	CHEMBL1444	HT29	C4349	C0338106	2	1	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.9295	0.1740107755284137	0.405147323698286	2.0	2.0	1.769	0.4512637809530032	0.5118957242971325	2.0	-inf	-inf				0.0268294920307304	0.0
93	raloxifene	CHEMBL81	Vemurafenib	CHEMBL1229517	MCF7	C4194	C1134719	2	1	280.0	0.0	1.0	1.0	0.0	0.0071428571428571	0.0035714285714285	0.0	0.0	0.446	0.1551902058765307	-2.873892701417237	0.0	0.0	1.073	0.3600985976090437	-2.97973945781635	2.0	-inf	-inf				0.0364866414402018	0.1132075471698113
94	Dasatinib	CHEMBL1421	6-Mercaptopurine	CHEMBL1425	HT29	C4349	C0338106	10	3	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0089	0.0938658084714556	-0.094816207785675	1.0	1.3333333333333333	1.3296666666666666	0.2391835650243924	0.0153299273145827	2.0	0.526923076923077	0.0204102564102564	0.224162087970074	2.259582898694452	0.0238471499601973	0.0565339519446635	0.0435185185185185
95	letrozole	CHEMBL1444	Vorinostat	CHEMBL98	HT29	C4349	C0338106	1	4	238.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.769	0.4512637809530032	0.5118957242971325	1.0	1.0	0.95775	0.1314436666408846	0.3214304734470823	3.0	-inf	-inf				0.0	0.0550092290231879
96	Sorafenib	CHEMBL1336	6-Mercaptopurine	CHEMBL1425	HT29	C4349	C0338106	10	3	238.0	0.0	0.2	0.0	0.0	0.008130081300813	0.0	0.0	0.9	1.1135	0.124047369984212	-1.721116699428395	1.0	1.3333333333333333	1.3296666666666666	0.2391835650243924	0.0153299273145827	2.0	0.3769230769230771	-0.0215397435897436	0.2342246690537946	1.7011992038349533	0.0889055873131108	0.0785112659317768	0.0435185185185185
97	raloxifene	CHEMBL81	Imatinib	CHEMBL941	HT29	C4349	C0338106	2	8	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.9295	0.1740107755284137	0.405147323698286	1.0	1.125	1.152875	0.1476519873723344	-0.1887885188413186	1.0	0.7749999999999999	-0.2322249999999999	0.3111505654421987	3.237098407867455	0.0012075176365249	0.0268294920307304	0.0535567527472243
98	Nilotinib	CHEMBL255863	Sunitinib	CHEMBL535	HT29	C4349	C0338106	2	8	238.0	0.5	0.0	0.0	0.1111111111111111	0.0	0.0	1.0	1.0	0.9665	0.1874239845910869	0.1787391302830784	1.0	1.125	1.1529464285714284	0.1505048635986118	-0.1856845546597083	0.0	0.175	0.0121625	0.2693546311904624	0.6045468729470499	0.5454801157613833	0.0402497085114652	0.0681347279378319
99	Imatinib	CHEMBL941	6-Mercaptopurine	CHEMBL1425	HT29	C4349	C0338106	8	3	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.125	1.152875	0.1476519873723344	-0.1887885188413186	1.0	1.3333333333333333	1.3296666666666666	0.2391835650243924	0.0153299273145827	2.0	0.4659090909090908	-0.031564393939394	0.2460304140388269	2.0219999498516343	0.0431763570411491	0.0535567527472243	0.0435185185185185
100	Dasatinib	CHEMBL1421	thalidomide	CHEMBL468	HT29	C4349	C0338106	10	6	238.0	0.0	0.0	0.1666666666666666	0.0	0.0	0.0041152263374485	1.0	1.0	1.0089	0.0938658084714556	-0.094816207785675	0.0	1.1666666666666667	1.3111666666666668	0.1541383757825704	-0.9374693308292912	2.0	0.3458333333333332	0.080375	0.16499347104086	1.6089020472064222	0.1076377617868331	0.0565339519446635	0.0361324458098651
101	Nilotinib	CHEMBL255863	anastrozole	CHEMBL1399	MCF7	C4194	C1134719	2	1	280.0	0.0	0.5	0.0	0.0	0.0035587188612099	0.0	0.0	0.5	0.9655	0.1804432043608182	-2.579759108407186	2.0	2.0	1.751	0.4505541032994816	0.5526528294305441	3.0	-inf	-inf				0.0965798678585309	0.0
102	Romidepsin	CHEMBL343448	allopurinol	CHEMBL1467	MCF7	C4194	C1134719	4	1	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.9545	0.1137090585661494	0.400144021714248	1.0	1.0	1.886	0.4062068438615972	-2.1811547820742225	2.0	-inf	-inf				0.0710873277410883	0.3333333333333333
103	hydroxyurea	CHEMBL467	thalidomide	CHEMBL468	MCF7	C4194	C1134719	1	6	280.0	0.0	0.0	0.1666666666666666	0.0	0.0	0.0035087719298245	1.0	1.0	1.213	0.4665093782551429	-0.4565824609928984	0.0	1.3333333333333333	1.2891666666666666	0.1542702354816234	0.2862941547264819	2.0	-inf	-inf				0.0714285714285714	0.0308243727598566
104	Nilotinib	CHEMBL255863	Lapatinib	CHEMBL554	MCF7	C4194	C1134719	2	2	280.0	0.0	0.5	1.0	0.0	0.0035587188612099	0.0071428571428571	0.0	0.5	0.9655	0.1804432043608182	-2.579759108407186	0.0	0.0	0.9295	0.1810517881712302	-5.133890194560923	1.0	0.25	-0.42775	0.2595042148019951	2.611710952429546	0.009009038779814	0.0965798678585309	0.0832950631458094
105	raloxifene	CHEMBL81	Sunitinib	CHEMBL535	HT29	C4349	C0338106	2	8	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.9295	0.1740107755284137	0.405147323698286	1.0	1.125	1.1529464285714284	0.1505048635986118	-0.1856845546597083	2.0	0.875	-0.1538375	0.2976472196136728	3.4565668086379766	0.0005471035704136	0.0268294920307304	0.0681347279378319
106	Romidepsin	CHEMBL343448	Sunitinib	CHEMBL535	MCF7	C4194	C1134719	4	8	280.0	0.0	0.0	0.125	0.0	0.0	0.0034843205574912	1.0	1.0	0.9545	0.1137090585661494	0.400144021714248	0.0	0.875	1.1356428571428572	0.1401106341285998	-1.8602646313314624	2.0	0.625	0.0877291666666666	0.2050009305110995	2.620821437219005	0.008771819329433	0.0710873277410883	0.1010456977291804
107	Dasatinib	CHEMBL1421	allopurinol	CHEMBL1467	HT29	C4349	C0338106	10	1	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0089	0.0938658084714556	-0.094816207785675	1.0	1.0	1.901	0.3939530428870933	-2.2870746051280686	3.0	-inf	-inf				0.0565339519446635	0.3333333333333333
108	raloxifene	CHEMBL81	celecoxib	CHEMBL118	MCF7	C4194	C1134719	2	4	280.0	0.0	1.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0	0.446	0.1551902058765307	-2.873892701417237	1.0	1.5	1.60925	0.1989255688553999	-0.5492003900183113	2.0	0.25	-0.2538681466532123	0.3568417824964225	1.412021157186837	0.1579437316494552	0.0364866414402018	0.053030303030303
109	Vorinostat	CHEMBL98	allopurinol	CHEMBL1467	HT29	C4349	C0338106	4	1	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.95775	0.1314436666408846	0.3214304734470823	1.0	1.0	1.901	0.3939530428870933	-2.2870746051280686	2.0	-inf	-inf				0.0550092290231879	0.3333333333333333
110	Nilotinib	CHEMBL255863	Pralatrexate	CHEMBL1201746	MCF7	C4194	C1134719	2	2	280.0	0.0	0.5	0.0	0.0	0.0035587188612099	0.0	0.0	0.5	0.9655	0.1804432043608182	-2.579759108407186	2.0	2.0	1.6495	0.3569310157439389	0.9819824687116784	3.0	0.5	-0.113	0.4341439853320554	1.4119739549798125	0.1579576301470662	0.0965798678585309	0.0
111	Nilotinib	CHEMBL255863	Ixabepilone	CHEMBL1201752	MCF7	C4194	C1134719	2	1	280.0	0.0	0.5	0.0	0.0	0.0035587188612099	0.0	0.0	0.5	0.9655	0.1804432043608182	-2.579759108407186	1.0	1.0	0.953	0.2116388433156824	0.222076435798198	2.0	-inf	-inf				0.0965798678585309	0.0336134453781512
112	Dasatinib	CHEMBL1421	Sunitinib	CHEMBL535	MCF7	C4194	C1134719	10	8	280.0	0.25	0.1	0.125	0.125	0.0034602076124567	0.0034843205574912	0.0	0.9	0.9991	0.0900510410822662	-1.1004869994725222	0.0	0.875	1.1356428571428572	0.1401106341285998	-1.8602646313314624	0.0	-0.3416666666666667	0.0386180555555555	0.168306842519286	-2.25947273759025	0.0238539942831794	0.1039300632650164	0.1010456977291804
113	Sorafenib	CHEMBL1336	6-Mercaptopurine	CHEMBL1425	MCF7	C4194	C1134719	10	3	280.0	0.0	0.3	0.0	0.0	0.0104529616724738	0.0	0.0	0.7	1.0881999999999998	0.1214115315775235	-3.197389860386754	1.0	1.6666666666666667	1.304	0.2390388160018275	1.517187345271548	2.0	0.3769230769230771	-0.0215397435897436	0.2342246690537946	1.7011992038349533	0.0889055873131108	0.1008023624320745	0.0308641975308641
114	Pralatrexate	CHEMBL1201746	allopurinol	CHEMBL1467	MCF7	C4194	C1134719	2	1	280.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.6495	0.3569310157439389	0.9819824687116784	1.0	1.0	1.886	0.4062068438615972	-2.1811547820742225	3.0	-inf	-inf				0.0	0.3333333333333333
115	Vorinostat	CHEMBL98	Bortezomib	CHEMBL325041	MCF7	C4194	C1134719	4	3	280.0	0.0	0.25	0.0	0.0	0.0035335689045936	0.0	0.0	0.75	0.96475	0.1217371656479647	-1.7640463276515457	1.0	1.0	1.030333333333333	0.1821839729504217	-0.1664983633965859	2.0	0.75	0.048267857142857	0.2650440321283178	2.6476058986206787	0.0081063965875249	0.0881410876891149	0.0537683377052365
116	Imatinib	CHEMBL941	hydroxyurea	CHEMBL467	MCF7	C4194	C1134719	8	1	280.0	0.0	0.125	0.0	0.0	0.0034843205574912	0.0	0.0	0.875	1.118625	0.1356926098761461	-1.7954183372430492	1.0	1.0	1.213	0.4665093782551429	-0.4565824609928984	2.0	-inf	-inf				0.0985889310896961	0.0714285714285714
117	Imatinib	CHEMBL941	Nilotinib	CHEMBL255863	HT29	C4349	C0338106	8	2	238.0	1.0	0.0	0.0	0.25	0.0	0.0	1.0	1.125	1.152875	0.1476519873723344	-0.1887885188413186	1.0	1.0	0.9665	0.1874239845910869	0.1787391302830784	0.0	-0.2249999999999999	-0.3345249999999999	0.2196102214720435	0.4987245095690714	0.6179734755632138	0.0535567527472243	0.0402497085114652
118	raloxifene	CHEMBL81	Lapatinib	CHEMBL554	HT29	C4349	C0338106	2	2	238.0	0.0	0.0	1.0	0.0	0.0	0.0084033613445378	1.0	1.0	0.9295	0.1740107755284137	0.405147323698286	0.0	0.0	0.9145	0.1947812876022745	-4.69500952199949	1.0	0.25	-0.3595	0.3555063290575851	1.7144561156357718	0.0864449901085568	0.0268294920307304	0.0632462686567164
119	Pralatrexate	CHEMBL1201746	Ixabepilone	CHEMBL1201752	MCF7	C4194	C1134719	2	1	280.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.6495	0.3569310157439389	0.9819824687116784	1.0	1.0	0.953	0.2116388433156824	0.222076435798198	2.0	-inf	-inf				0.0	0.0336134453781512
120	letrozole	CHEMBL1444	Dasatinib	CHEMBL1421	HT29	C4349	C0338106	1	10	238.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.769	0.4512637809530032	0.5118957242971325	1.0	1.0	1.0089	0.0938658084714556	-0.094816207785675	3.0	-inf	-inf				0.0	0.0565339519446635
121	Romidepsin	CHEMBL343448	6-Mercaptopurine	CHEMBL1425	MCF7	C4194	C1134719	4	3	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.9545	0.1137090585661494	0.400144021714248	1.0	1.6666666666666667	1.304	0.2390388160018275	1.517187345271548	2.0	0.25	-0.102952380952381	0.2964162829734415	1.190732092757553	0.2337587749068934	0.0710873277410883	0.0308641975308641
122	allopurinol	CHEMBL1467	thalidomide	CHEMBL468	HT29	C4349	C0338106	1	6	238.0	0.0	0.0	0.1666666666666666	0.0	0.0	0.0041152263374485	1.0	1.0	1.901	0.3939530428870933	-2.2870746051280686	0.0	1.1666666666666667	1.3111666666666668	0.1541383757825704	-0.9374693308292912	3.0	-inf	-inf				0.3333333333333333	0.0361324458098651
123	Pralatrexate	CHEMBL1201746	IMIQUIMOD	CHEMBL1282	HT29	C4349	C0338106	2	2	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.5	1.6695	0.3232951437927888	-0.5242887289041326	2.0	2.0	1.628	0.3414908490721237	1.089341049725853	3.0	0.5	-0.22525	0.4402555365921024	1.6473387378929103	0.0994884397606907	0.0625	0.0
124	Dasatinib	CHEMBL1421	IMIQUIMOD	CHEMBL1282	HT29	C4349	C0338106	10	2	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0089	0.0938658084714556	-0.094816207785675	2.0	2.0	1.628	0.3414908490721237	1.089341049725853	3.0	1.95	0.1145833333333333	0.3221237577046713	5.697861839639313	1.2131930127168289e-08	0.0565339519446635	0.0
125	6-Mercaptopurine	CHEMBL1425	Bortezomib	CHEMBL325041	HT29	C4349	C0338106	3	3	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.3333333333333333	1.3296666666666666	0.2391835650243924	0.0153299273145827	1.0	1.0	1.0443333333333336	0.1761662724688115	-0.2516561922554292	2.0	0.5	-0.1081666666666668	0.2994346061051283	2.031050033185363	0.0422499194126817	0.0435185185185185	0.0512423491693383
126	Sunitinib	CHEMBL535	allopurinol	CHEMBL1467	HT29	C4349	C0338106	8	1	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.125	1.1529464285714284	0.1505048635986118	-0.1856845546597083	1.0	1.0	1.901	0.3939530428870933	-2.2870746051280686	3.0	-inf	-inf				0.0681347279378319	0.3333333333333333
127	raloxifene	CHEMBL81	Ruxolitinib	CHEMBL1789941	HT29	C4349	C0338106	2	2	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.9295	0.1740107755284137	0.405147323698286	1.0	1.0	1.039	0.2397477841399165	-0.1626709508073683	2.0	1.0	-0.297	0.4487939393530175	2.889967725209833	0.0038528138024291	0.0268294920307304	0.033565026522773
128	Nilotinib	CHEMBL255863	Ixabepilone	CHEMBL1201752	HT29	C4349	C0338106	2	1	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.9665	0.1874239845910869	0.1787391302830784	1.0	1.0	0.934	0.2482820976228451	0.265826656983774	2.0	-inf	-inf				0.0402497085114652	0.0546218487394958
129	Imatinib	CHEMBL941	Lapatinib	CHEMBL554	A549	C3512	C0152013	8	2	1834.0	0.0	0.75	1.0	0.0	0.0032679738562091	0.0010905125408942	0.0	0.25	0.83675	0.1282309927435641	-4.575726877303217	0.0	0.0	0.7	0.3209361307176243	-2.181119334974145	1.0	0.375	-0.0392249999999999	0.2589150910530323	1.5998488087940628	0.1096321279656569	0.3023034881384502	0.3279994259471871
130	Nilotinib	CHEMBL255863	Dasatinib	CHEMBL1421	A549	C3512	C0152013	2	10	1834.0	1.0	1.0	0.8	0.2	0.0010905125408942	0.0043572984749455	0.0	0.0	0.748	0.3057711562590559	-2.4462739035014747	0.0	0.2	0.7948000000000001	0.1257495924446676	-4.730035210744116	0.0	-0.2166666666666666	-0.3049166666666666	0.2109093901023217	0.4184261305633949	0.6756355848262272	0.3138359891177613	0.3192039045085061
131	Vorinostat	CHEMBL98	hydroxyurea	CHEMBL467	MCF7	C4194	C1134719	4	1	280.0	0.0	0.25	0.0	0.0	0.0035335689045936	0.0	0.0	0.75	0.96475	0.1217371656479647	-1.7640463276515457	1.0	1.0	1.213	0.4665093782551429	-0.4565824609928984	2.0	-inf	-inf				0.0881410876891149	0.0714285714285714
132	raloxifene	CHEMBL81	Dasatinib	CHEMBL1421	HT29	C4349	C0338106	2	10	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.9295	0.1740107755284137	0.405147323698286	1.0	1.0	1.0089	0.0938658084714556	-0.094816207785675	1.0	0.6166666666666667	-0.0730833333333333	0.2847302695339729	2.4224681173832896	0.0154154784013293	0.0268294920307304	0.0565339519446635
133	Imatinib	CHEMBL941	Sunitinib	CHEMBL535	HT29	C4349	C0338106	8	8	238.0	0.5	0.0	0.0	0.3333333333333333	0.0	0.0	1.0	1.125	1.152875	0.1476519873723344	-0.1887885188413186	1.0	1.125	1.1529464285714284	0.1505048635986118	-0.1856845546597083	0.0	-0.5	-0.0449375	0.174284687634198	-2.6110297248552303	0.0090270047183937	0.0535567527472243	0.0681347279378319
134	Lapatinib	CHEMBL554	Pralatrexate	CHEMBL1201746	HT29	C4349	C0338106	2	2	238.0	0.0	1.0	0.0	0.0	0.0084033613445378	0.0	0.0	0.0	0.9145	0.1947812876022745	-4.69500952199949	1.0	1.5	1.6695	0.3232951437927888	-0.5242887289041326	2.0	-0.25	-0.07025	0.4867005624611502	-0.3693235920892286	0.711886542693362	0.0632462686567164	0.0625
135	anastrozole	CHEMBL1399	Bortezomib	CHEMBL325041	MCF7	C4194	C1134719	1	3	280.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.751	0.4505541032994816	0.5526528294305441	1.0	1.0	1.030333333333333	0.1821839729504217	-0.1664983633965859	3.0	-inf	-inf				0.0	0.0537683377052365
