dname_drug1,molecular_formula_drug1,smiles_drug1,dname_drug2,molecular_formula_drug2,smiles_drug2,cell_line_name,disease_cui,latent_0_drug1,latent_1_drug1,latent_2_drug1,latent_3_drug1,latent_4_drug1,latent_0_drug2,latent_1_drug2,latent_2_drug2,latent_3_drug2,latent_4_drug2,drug1_target_count,drug2_target_count,proteins_in_LCC,oc_drug1_drug2,oc_dis_drug1,oc_dis_drug2,ji_drug1_drug2,ji_dis_drug1,ji_dis_drug2,min_spl_dis_dru1,Closest_distance_dis_dru1,Dc_mean_dis_dru1,Dc_std_dis_dru1,Dc_zscore_dis_dru1,min_spl_dis_dru2,Closest_distance_dis_dru2,Dc_mean_dis_dru2,Dc_std_dis_dru2,Dc_zscore_dis_dru2,min_spl_dru1_dru2,obs_sep_dru1_dru2,sep_mean_dru1_dru2,sep_std_dru1_dru2,zscore_dru1_dru2,pvalue_dru1_dru2,ratio_links_dis_dru1,ratio_links_dis_dru2,synergy_zip,synergy_loewe,synergy_hsa,synergy_bliss
6-Mercaptopurine,C5H4N4S,C1=NC2=C(N1)C(=S)N=CN2,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,HT29,C0338106,0.015646508,0.08973549,-0.16522251,0.13033125,-0.043852016,0.05228155,0.0713031,-0.23961887,0.122814536,-0.034377053,3,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.3296666666666666,0.2391835650243924,0.0153299273145827,1.0,1.0,1.901,0.3939530428870933,-2.2870746051280686,3.0,-inf,-inf,,,,0.0435185185185185,0.3333333333333333,2.15086592155895,-10.7806100549408,2.5676055197943,3.97052529698323
letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,MCF7,C1134719,0.017411357,0.027261721,-0.2470447,0.05273988,-0.03671463,0.07044553,0.022973487,-0.44767037,0.072871216,-0.10912621,1,2,280.0,0.0,0.0,0.5,0.0,0.0,0.0035587188612099,2.0,2.0,1.765,0.4536242938820627,0.5180498557272982,0.0,0.5,0.9655,0.1804432043608182,-2.579759108407186,3.0,-inf,-inf,,,,0.0,0.0965798678585309,0.722398923541331,-4.09796684874556,-4.70035792751654,-1.51088942435106
raloxifene,C28H27NO4S,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,hydroxyurea,CH4N2O2,C(=O)(N)NO,MCF7,C1134719,-0.08450619,-0.5234548,0.34497374,0.270508,0.14052214,0.0003081467,0.075151585,-0.2692255,0.122339964,-0.04727009,2,1,280.0,0.0,1.0,0.0,0.0,0.0071428571428571,0.0,0.0,0.0,0.446,0.1551902058765307,-2.873892701417237,1.0,1.0,1.213,0.4665093782551429,-0.4565824609928984,2.0,-inf,-inf,,,,0.0364866414402018,0.0714285714285714,-7.68629928265891,-1.56153533730915,-1.2112636190951,-5.9050787623417
raloxifene,C28H27NO4S,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,HT29,C0338106,0.060907505,0.0036040111,-0.4384143,0.076310426,-0.095880345,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,2,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9295,0.1740107755284137,0.405147323698286,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,2.0,-inf,-inf,,,,0.0268294920307304,0.0,2.11666273456926,-2.50286705760472,-4.74751252091541,-0.418198329539106
raloxifene,C28H27NO4S,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,MCF7,C1134719,-0.08450619,-0.5234548,0.34497374,0.270508,0.14052214,0.042466857,0.050378658,-0.44399998,0.074545465,-0.0980867,2,1,280.0,0.0,1.0,1.0,0.0,0.0071428571428571,0.0035714285714285,0.0,0.0,0.446,0.1551902058765307,-2.873892701417237,0.0,0.0,1.073,0.3600985976090437,-2.97973945781635,2.0,-inf,-inf,,,,0.0364866414402018,0.1132075471698113,-1.36310542739098,-2.70011506255825,0.308115214696806,2.05421228098284
letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,Vorinostat,C14H20N2O3,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,HT29,C0338106,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,0.17290325,-0.017249381,-0.29870108,0.23054022,-0.08890957,1,4,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,1.0,1.0,0.95775,0.1314436666408846,0.3214304734470823,3.0,-inf,-inf,,,,0.0,0.0550092290231879,3.95198935804471,-8.64353287601625,-7.3168056777607,7.97709623533673
Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,anastrozole,C17H19N5,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,MCF7,C1134719,0.07044553,0.022973487,-0.44767037,0.072871216,-0.10912621,0.0009190347,0.08942803,-0.2636282,0.078725114,0.051823795,2,1,280.0,0.0,0.5,0.0,0.0,0.0035587188612099,0.0,0.0,0.5,0.9655,0.1804432043608182,-2.579759108407186,2.0,2.0,1.751,0.4505541032994816,0.5526528294305441,3.0,-inf,-inf,,,,0.0965798678585309,0.0,6.92105577858293,-4.09334038762072,-5.06888725853507,-0.0073932804890188
Romidepsin,C24H36N4O6S2,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,MCF7,C1134719,2.8588922,-2.1240406,2.3680072,1.0530713,-0.8017871,0.04616665,0.071532376,-0.41984317,0.06862594,-0.10637382,4,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9545,0.1137090585661494,0.400144021714248,1.0,1.0,1.886,0.4062068438615972,-2.1811547820742225,2.0,-inf,-inf,,,,0.0710873277410883,0.3333333333333333,-1.86044456229631,-69.0321259090208,0.193099007535962,-2.50040359655428
hydroxyurea,CH4N2O2,C(=O)(N)NO,thalidomide,C13H10N2O4,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,MCF7,C1134719,0.0003081467,0.075151585,-0.2692255,0.122339964,-0.04727009,-0.02038231,0.050997987,-0.21030492,0.09728403,0.00267437,1,6,280.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0035087719298245,1.0,1.0,1.213,0.4665093782551429,-0.4565824609928984,0.0,1.3333333333333333,1.2891666666666666,0.1542702354816234,0.2862941547264819,2.0,-inf,-inf,,,,0.0714285714285714,0.0308243727598566,-1.22411902692346,-2.57111594957664,-2.03799589641431,-1.75092503432703
Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,HT29,C0338106,-0.07183958,-0.00080411753,-0.086573705,0.114251636,0.12668216,0.05228155,0.0713031,-0.23961887,0.122814536,-0.034377053,10,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,1.0,1.0,1.901,0.3939530428870933,-2.2870746051280686,3.0,-inf,-inf,,,,0.0565339519446635,0.3333333333333333,2.54679914235389,-14.1250909495236,1.67194432553292,3.14560006839831
Vorinostat,C14H20N2O3,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,HT29,C0338106,0.17290325,-0.017249381,-0.29870108,0.23054022,-0.08890957,0.05228155,0.0713031,-0.23961887,0.122814536,-0.034377053,4,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95775,0.1314436666408846,0.3214304734470823,1.0,1.0,1.901,0.3939530428870933,-2.2870746051280686,2.0,-inf,-inf,,,,0.0550092290231879,0.3333333333333333,-6.96795832235132,-1.06329295239692,-2.12498887406182,-2.53315105679846
Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,Ixabepilone,C27H42N2O5S,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,MCF7,C1134719,0.07044553,0.022973487,-0.44767037,0.072871216,-0.10912621,-0.013078162,0.103632994,-0.01459185,-0.027028926,-0.03252709,2,1,280.0,0.0,0.5,0.0,0.0,0.0035587188612099,0.0,0.0,0.5,0.9655,0.1804432043608182,-2.579759108407186,1.0,1.0,0.953,0.2116388433156824,0.222076435798198,2.0,-inf,-inf,,,,0.0965798678585309,0.0336134453781512,2.42450527952949,1.01262736331019,3.21889554455394,1.74320411170592
Pralatrexate,C23H23N7O5,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,MCF7,C1134719,-0.09186379,-1.0422281,1.7218537,0.3182237,-0.1454041,0.04616665,0.071532376,-0.41984317,0.06862594,-0.10637382,2,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6495,0.3569310157439389,0.9819824687116784,1.0,1.0,1.886,0.4062068438615972,-2.1811547820742225,3.0,-inf,-inf,,,,0.0,0.3333333333333333,0.0564721192977915,4.69903130994907,2.06533743691902,4.43132860383433
Imatinib,C29H31N7O,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,hydroxyurea,CH4N2O2,C(=O)(N)NO,MCF7,C1134719,0.07007358,0.005727382,-0.40826884,0.07715105,-0.09481016,0.0003081467,0.075151585,-0.2692255,0.122339964,-0.04727009,8,1,280.0,0.0,0.125,0.0,0.0,0.0034843205574912,0.0,0.0,0.875,1.118625,0.1356926098761461,-1.7954183372430492,1.0,1.0,1.213,0.4665093782551429,-0.4565824609928984,2.0,-inf,-inf,,,,0.0985889310896961,0.0714285714285714,1.93910239059711,-4.3064423538207,-5.77780580091617,-1.69193175588065
Pralatrexate,C23H23N7O5,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,Ixabepilone,C27H42N2O5S,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,MCF7,C1134719,-0.09186379,-1.0422281,1.7218537,0.3182237,-0.1454041,-0.013078162,0.103632994,-0.01459185,-0.027028926,-0.03252709,2,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6495,0.3569310157439389,0.9819824687116784,1.0,1.0,0.953,0.2116388433156824,0.222076435798198,2.0,-inf,-inf,,,,0.0,0.0336134453781512,-0.860791890625057,-4.17667589842776,-3.8368056777607,-2.23995035036451
letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,HT29,C0338106,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,-0.07183958,-0.00080411753,-0.086573705,0.114251636,0.12668216,1,10,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,3.0,-inf,-inf,,,,0.0,0.0565339519446635,-0.77904425262686,-13.0549446436574,-8.15882748048229,-6.26549590920054
allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,thalidomide,C13H10N2O4,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,HT29,C0338106,0.05228155,0.0713031,-0.23961887,0.122814536,-0.034377053,-0.032809563,0.03233754,-0.24220091,0.11113214,-0.057361633,1,6,238.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0041152263374485,1.0,1.0,1.901,0.3939530428870933,-2.2870746051280686,0.0,1.1666666666666667,1.3111666666666668,0.1541383757825704,-0.9374693308292912,3.0,-inf,-inf,,,,0.3333333333333333,0.0361324458098651,-5.49950823064385,-8.58194451173685,-6.45355145196985,-7.97347182563342
Sunitinib,C22H27FN4O2,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,HT29,C0338106,0.03032278,0.04484181,-0.34433344,0.06865776,-0.13290855,0.05228155,0.0713031,-0.23961887,0.122814536,-0.034377053,8,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.125,1.1529464285714284,0.1505048635986118,-0.1856845546597083,1.0,1.0,1.901,0.3939530428870933,-2.2870746051280686,3.0,-inf,-inf,,,,0.0681347279378319,0.3333333333333333,-3.04855432786647,-4.02609504714302,-4.9727666518396,-4.6883060911691
Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,Ixabepilone,C27H42N2O5S,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,HT29,C0338106,0.037370794,0.042315066,-0.33455017,0.08007887,-0.09842044,0.0003915485,0.105533384,-0.21851906,0.04953243,0.010057061,2,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9665,0.1874239845910869,0.1787391302830784,1.0,1.0,0.934,0.2482820976228451,0.265826656983774,2.0,-inf,-inf,,,,0.0402497085114652,0.0546218487394958,4.2566002484965,-7.49136319882436,2.18652577777778,4.11648760826923
Vorinostat,C14H20N2O3,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,hydroxyurea,CH4N2O2,C(=O)(N)NO,MCF7,C1134719,0.7843896,-0.010987288,-0.034644634,0.41812313,-0.42363846,0.0003081467,0.075151585,-0.2692255,0.122339964,-0.04727009,4,1,280.0,0.0,0.25,0.0,0.0,0.0035335689045936,0.0,0.0,0.75,0.96475,0.1217371656479647,-1.7640463276515457,1.0,1.0,1.213,0.4665093782551429,-0.4565824609928984,2.0,-inf,-inf,,,,0.0881410876891149,0.0714285714285714,-5.76012814158513,-11.6738466043254,0.705183511111111,1.14579981530033
anastrozole,C17H19N5,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,Bortezomib,C19H25BN4O4,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,MCF7,C1134719,0.0009190347,0.08942803,-0.2636282,0.078725114,0.051823795,0.6347976,-0.13244864,2.4544804,1.9664875,0.55667,1,3,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.751,0.4505541032994816,0.5526528294305441,1.0,1.0,1.030333333333333,0.1821839729504217,-0.1664983633965859,3.0,-inf,-inf,,,,0.0,0.0537683377052365,-8.42112206624713,-6.95743787150361,-2.51327202222222,-2.23829038910465
anastrozole,C17H19N5,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,Pralatrexate,C23H23N7O5,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,HT29,C0338106,0.06502693,0.022468867,-0.49655464,0.045374162,-0.11343424,-0.06521989,0.04578066,-0.071001306,0.0069303885,-0.016213939,1,2,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.778,0.4297859932571093,0.5165361446928163,1.0,1.5,1.6695,0.3232951437927888,-0.5242887289041326,3.0,-inf,-inf,,,,0.0,0.0625,-7.11976012784732,-45.6653626686986,-13.6434564666667,-12.0908974055892
letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,MCF7,C1134719,0.017411357,0.027261721,-0.2470447,0.05273988,-0.03671463,0.04616665,0.071532376,-0.41984317,0.06862594,-0.10637382,1,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.765,0.4536242938820627,0.5180498557272982,1.0,1.0,1.886,0.4062068438615972,-2.1811547820742225,4.0,-inf,-inf,,,,0.0,0.3333333333333333,5.69015901690406,1.70290710083617,-1.790218,0.523448906165283
letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,HT29,C0338106,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,0.05228155,0.0713031,-0.23961887,0.122814536,-0.034377053,1,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,1.0,1.0,1.901,0.3939530428870933,-2.2870746051280686,4.0,-inf,-inf,,,,0.0,0.3333333333333333,0.806584305977265,1.74376559356513,-4.46780458888889,-1.80580510857894
Vorinostat,C14H20N2O3,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,anastrozole,C17H19N5,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,HT29,C0338106,0.17290325,-0.017249381,-0.29870108,0.23054022,-0.08890957,0.06502693,0.022468867,-0.49655464,0.045374162,-0.11343424,4,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95775,0.1314436666408846,0.3214304734470823,2.0,2.0,1.778,0.4297859932571093,0.5165361446928163,3.0,-inf,-inf,,,,0.0550092290231879,0.0,4.82067225432434,1.33629103802597,-1.01079944444444,-0.77306430180151
anastrozole,C17H19N5,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,Pralatrexate,C23H23N7O5,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,MCF7,C1134719,0.0009190347,0.08942803,-0.2636282,0.078725114,0.051823795,-0.09186379,-1.0422281,1.7218537,0.3182237,-0.1454041,1,2,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.751,0.4505541032994816,0.5526528294305441,2.0,2.0,1.6495,0.3569310157439389,0.9819824687116784,3.0,-inf,-inf,,,,0.0,0.0,-0.767408730477969,-5.9482909919316,-4.69209135555556,-3.51943574291249
letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,Bortezomib,C19H25BN4O4,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,HT29,C0338106,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,0.432284,1.4101224,2.739043,0.86354136,-1.2017273,1,3,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,3.0,-inf,-inf,,,,0.0,0.0512423491693383,1.36370500925444,-38.3409993498415,-1.47665993333334,1.91967024401534
Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,hydroxyurea,CH4N2O2,C(=O)(N)NO,MCF7,C1134719,0.03380222,0.047870696,-0.36493587,0.045379117,-0.13777393,0.0003081467,0.075151585,-0.2692255,0.122339964,-0.04727009,10,1,280.0,0.0,0.1,0.0,0.0,0.0034602076124567,0.0,0.0,0.9,0.9991,0.0900510410822662,-1.1004869994725222,1.0,1.0,1.213,0.4665093782551429,-0.4565824609928984,2.0,-inf,-inf,,,,0.1039300632650164,0.0714285714285714,-2.45199928891334,-14.4811053837663,1.09197937555556,0.9960198538002
Pralatrexate,C23H23N7O5,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,Ixabepilone,C27H42N2O5S,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,HT29,C0338106,-0.06521989,0.04578066,-0.071001306,0.0069303885,-0.016213939,0.0003915485,0.105533384,-0.21851906,0.04953243,0.010057061,2,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.6695,0.3232951437927888,-0.5242887289041326,1.0,1.0,0.934,0.2482820976228451,0.265826656983774,2.0,-inf,-inf,,,,0.0625,0.0546218487394958,3.00828201627936,1.40919123804132,1.89208144444444,2.41385191652373
Lapatinib,C29H26ClFN4O4S,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,anastrozole,C17H19N5,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,HT29,C0338106,0.025083175,0.012112469,-0.33900538,0.04253316,-0.08140227,0.06502693,0.022468867,-0.49655464,0.045374162,-0.11343424,2,1,238.0,0.0,1.0,0.0,0.0,0.0084033613445378,0.0,0.0,0.0,0.9145,0.1947812876022745,-4.69500952199949,2.0,2.0,1.778,0.4297859932571093,0.5165361446928163,3.0,-inf,-inf,,,,0.0632462686567164,0.0,-1.57453960702524,-6.3796977103751,-7.10827762222222,-2.78843373297884
Vorinostat,C14H20N2O3,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,hydroxyurea,CH4N2O2,C(=O)(N)NO,HT29,C0338106,0.17290325,-0.017249381,-0.29870108,0.23054022,-0.08890957,0.06906227,0.014562109,-0.3958776,0.07517242,-0.096907705,4,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95775,0.1314436666408846,0.3214304734470823,1.0,1.0,1.281,0.4960231849419944,-0.5665057774121193,2.0,-inf,-inf,,,,0.0550092290231879,0.0714285714285714,-3.05508892382942,-14.2459954299912,2.00058211555556,2.89020681284183
allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,Bortezomib,C19H25BN4O4,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,MCF7,C1134719,0.04616665,0.071532376,-0.41984317,0.06862594,-0.10637382,0.6347976,-0.13244864,2.4544804,1.9664875,0.55667,1,3,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.886,0.4062068438615972,-2.1811547820742225,1.0,1.0,1.030333333333333,0.1821839729504217,-0.1664983633965859,2.0,-inf,-inf,,,,0.3333333333333333,0.0537683377052365,-9.53039493477966,-35.4859397674414,-2.31692007777778,-3.11998973376109
hydroxyurea,CH4N2O2,C(=O)(N)NO,Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,MCF7,C1134719,0.0003081467,0.075151585,-0.2692255,0.122339964,-0.04727009,0.07044553,0.022973487,-0.44767037,0.072871216,-0.10912621,1,2,280.0,0.0,0.0,0.5,0.0,0.0,0.0035587188612099,1.0,1.0,1.213,0.4665093782551429,-0.4565824609928984,0.0,0.5,0.9655,0.1804432043608182,-2.579759108407186,2.0,-inf,-inf,,,,0.0714285714285714,0.0965798678585309,-2.30093417531934,-1.00800945135026,-1.09034751111111,-1.98364526047736
Imatinib,C29H31N7O,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,hydroxyurea,CH4N2O2,C(=O)(N)NO,HT29,C0338106,0.05134874,0.036380008,-0.41808,0.052398644,-0.11900714,0.06906227,0.014562109,-0.3958776,0.07517242,-0.096907705,8,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.125,1.152875,0.1476519873723344,-0.1887885188413186,1.0,1.0,1.281,0.4960231849419944,-0.5665057774121193,2.0,-inf,-inf,,,,0.0535567527472243,0.0714285714285714,-0.288577927831208,-4.6635157603053,-3.76608380666667,-0.584616599099178
letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,Pralatrexate,C23H23N7O5,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,HT29,C0338106,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,-0.06521989,0.04578066,-0.071001306,0.0069303885,-0.016213939,1,2,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,1.0,1.5,1.6695,0.3232951437927888,-0.5242887289041326,3.0,-inf,-inf,,,,0.0,0.0625,3.94310904475009,-10.504026014783,1.10444444444445,3.68772897244756
letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,Imatinib,C29H31N7O,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,MCF7,C1134719,0.017411357,0.027261721,-0.2470447,0.05273988,-0.03671463,0.07007358,0.005727382,-0.40826884,0.07715105,-0.09481016,1,8,280.0,0.0,0.0,0.125,0.0,0.0,0.0034843205574912,2.0,2.0,1.765,0.4536242938820627,0.5180498557272982,0.0,0.875,1.118625,0.1356926098761461,-1.7954183372430492,3.0,-inf,-inf,,,,0.0,0.0985889310896961,4.97036911938893,-6.0919805643739,-7.32466615555556,1.91172132215936
