name,synonyms,cellosaurus_accession,disease_id,id,tissue_id,depmap_id,cell_model_passport_id,cosmic_id,ccle_name,expression_data,UMLS_CUI,tumour_location
KYM-1,KYM-1; Kym-1; KYM1,CVCL_3007,C3749,803,13.0,ACH-000607,SIDM00552,1240166,KYM1_SOFT_TISSUE,BROAD_DepMap,C0206655,no access
GMS-10,GMS-10; GMS10,CVCL_1233,C3058,440,1.0,ACH-000102,SIDM01074,906873,GMS10_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,Central nervous system; Brain (Glioma; Astrocytoma Grade IV; Glioblastoma multiforme)
EFM-19,EFM-19; EFM19,CVCL_0253,C4017,376,2.0,ACH-000330,SIDM01056,906851,EFM19_BREAST,BROAD_DepMap,C1527349,no access
L-428,L-428; L 428; L428,CVCL_1361,C9357,98,4.0,ACH-000754,SIDM00327,907322,L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0019829,no access
KYSE-410,KYSE-410; KYSE 410; KYSE410; Kyse410; KYSE0410,CVCL_1352,C4024,811,26.0,ACH-000809,SIDM01028,753574,KYSE410_OESOPHAGUS,BROAD_DepMap,C0279626,no access
J82,J82; J-82; J 82; J82COT; J82 COT,CVCL_0359,C4912,678,17.0,ACH-000396,SIDM00693,753566,J82_URINARY_TRACT,BROAD_DepMap,C0699885,Urinary tract; Bladder (Carcinoma)
U-CH2,U-CH2; UCH2,CVCL_4989,C129927,1577,11.0,ACH-002204,SIDM01185,1503373,UCH2_BONE,CellModelPassport,,no access
TALL-1 [Human adult T-ALL],TALL-1 [Human adult T-ALL]; TALL 1; TALL1; T-ALL-1; T-ALL 1; T-ALL1; T-cell Acute Lymphoblastic Leukemia-1,CVCL_1736,C9142,1521,4.0,ACH-000197,SIDM00370,909762,TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279592,no access
WM278,WM278; WM-278; WM 278; WC00054,CVCL_6473,C3224,1613,10.0,ACH-002206,SIDM00975,1240226,WM278_SKIN,CellModelPassport,C0025202,no access
COLO 800,COLO 800; COLO-800; COLO800,CVCL_1135,C3510,291,10.0,ACH-000401,SIDM00515,906813,COLO800_SKIN,BROAD_DepMap,C0151779,no access
Hs 940.T,Hs 940.T; HS-940-T; Hs940-T; Hs940T; HS940T; Hs-940; HS940,CVCL_1038,C3510,623,10.0,ACH-000135,SIDM00662,1298145,HS940T_FIBROBLAST,BROAD_DepMap,C0151779,
TT2609-C02,TT2609-C02; TT2609-CO2,CVCL_2218,C8054,1559,18.0,ACH-000716,SIDM00418,1240223,TT2609C02_THYROID,BROAD_DepMap,C0206682,no access
KOSC-2,KOSC-2; KOSC2; KOSC-2 cl3-43; Kobe University Oral Squamous Cell Culture-2,CVCL_1337,C34447,780,23.0,ACH-002260,SIDM00603,753570,KOSC2_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C1168401,Upper aerodigestive tract; Head neck (Carcinoma; Squamous cell carcinoma)
J.RT3-T3.5,J.RT3-T3.5; J.RT3/T3.5; J-RT3-T3-5; JRT3-T3.5; JRT3T3.5; JRT3T35; Jurkat RT3-T3.5; Jurkat/RT3-T3.5,CVCL_1316,C7953,677,4.0,,SIDM01263,907391,,,C0279583,no access
UACC-812,UACC-812; UACC 812; UACC812; University of Arizona Cell Culture-812,CVCL_1781,C4194,1581,2.0,ACH-000568,SIDM01187,910910,UACC812_BREAST,BROAD_DepMap,C1134719,no access
RL95-2,RL95-2; RL-95-2; RL-952; RL952; RL95,CVCL_0505,C114656,1294,14.0,ACH-000965,SIDM01088,930082,RL952_ENDOMETRIUM,BROAD_DepMap,C3896969,no access
TYK-nu,TYK-nu; TYK-NU; TYKnu; TYKNU,CVCL_1776,C105555,1565,8.0,ACH-000430,SIDM00321,909774,TYKNU_OVARY,BROAD_DepMap,C3642254,no access
NCI-H1770,NCI-H1770; H1770; H-1770; NCIH1770,CVCL_1493,C2926,1037,7.0,ACH-001362,SIDM00737,687804,NCIH1770_LUNG,CellModelPassport,C0007131,no access
PF-382,PF-382; PF382,CVCL_1641,C7953,1246,4.0,ACH-000937,SIDM00451,909260,PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279583,Haematopoietic and lymphoid (Lymphoid neoplasm; Acute lymphoblastic T cell leukaemia)
DiFi,DiFi; DIFI,CVCL_6895,C2955,349,6.0,ACH-002233,SIDM00049,1789883,DIFI_LARGE_INTESTINE,CellModelPassport,C0009402,no access
NCI-H2731,NCI-H2731; H2731; H-2731; NCIH2731,CVCL_U995,C45663,1096,20.0,ACH-002129,SIDM00098,1240134,NCIH2731_PLEURA,CellModelPassport,C1709578,
Rh1,Rh1; RH1; RH-1; Rh-1; SJRH-1; SJRH1,CVCL_1658,C4817,1286,13.0,ACH-002194,SIDM00427,971773,RH1_BONE,CellModelPassport,C0553580,no access
EFO-21,EFO-21; EFO 21; EFO21,CVCL_0029,C5228,379,8.0,ACH-000308,SIDM01052,911905,EFO21_OVARY,BROAD_DepMap,C1096638,no access
OE19,OE19; OE-19; JROECL 19; JROECL19; OEC19,CVCL_1622,C4025,1185,26.0,ACH-000679,SIDM00479,910079,OE19_OESOPHAGUS,BROAD_DepMap,C0279628,no access
SNU-475,SNU-475; SNU475; NCI-SNU-475,CVCL_0497,C3099,1428,31.0,ACH-000422,SIDM01196,909739,SNU475_LIVER,BROAD_DepMap,C0019204,Liver (Carcinoma; Hepatocellular carcinoma)
SW1573,SW1573; SW-1573; SW 1573,CVCL_1720,C2923,1493,7.0,ACH-000677,SIDM01163,724878,SW1573_LUNG,BROAD_DepMap,C2750265,no access
SJNB-10,SJNB-10; SJ-NB-10; SJNB10; NB10; NB10-DH,CVCL_1441,C3270,1345,21.0,ACH-002278,SIDM00259,949171,NB10_AUTONOMIC_GANGLIA,CellModelPassport,C2751421,no access
CADO-ES1,CADO-ES1; CADO-ES-1; CADO ES1; CADOES1; CADO-ES; Cado-ES; ESCADO1; Center for Adult Diseases Osaka-Ewing Sarcoma 1,CVCL_1103,C4817,225,11.0,ACH-000210,SIDM00961,753539,CADOES1_BONE,BROAD_DepMap,C0553580,no access
NCI-H1755,NCI-H1755; H1755; H-1755; NCIH1755,CVCL_1492,C3512,1036,7.0,ACH-000282,SIDM00738,908475,NCIH1755_LUNG,BROAD_DepMap,C0152013,no access
BALL-1,BALL-1; Ball-1; Ball 1; BALL1; B-cell Acute Lymphoblastic Leukemia-1,CVCL_1075,C9143,172,4.0,ACH-002211,SIDM00287,910705,BALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0279593,no access
LB2241-RCC,LB2241-RCC; LB2241RCC,CVCL_1365,C9385,823,5.0,ACH-002151,SIDM00186,753578,LB2241RCC_KIDNEY,CellModelPassport,C1861854,no access
SCH,SCH,CVCL_1687,C95749,1328,16.0,ACH-002198,SIDM00383,909711,SCH_STOMACH,CellModelPassport,C2987398,no access
IGR-1,IGR-1; IGR 1; IGR1,CVCL_1303,C3224,655,10.0,ACH-000882,SIDM01060,907169,IGR1_SKIN,BROAD_DepMap,C0025202,Skin (Malignant melanoma)
PL18 [Human pancreatic adenocarcinoma],PL18 [Human pancreatic adenocarcinoma]; PL-18,CVCL_X507,C8294,1255,12.0,ACH-002185,SIDM00054,1240208,PL18_PANCREAS,CellModelPassport,C0281361,
MM1.S,MM1.S; MM.1S; MM1-S; MM-1S; MM1S,CVCL_8792,C3242,938,4.0,ACH-000763,SIDM01265,1659818,MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0026764,no access
CAL-148,CAL-148; CAL 148; CAL148; Centre Antoine Lacassagne-148,CVCL_1106,C4872,229,2.0,ACH-000902,SIDM00938,924106,CAL148_BREAST,BROAD_DepMap,C0678222,Breast (Carcinoma; Ductal carcinoma)
KMS-12-BM,KMS-12-BM; KMS 12 BM; KMS-12BM; KMS12-BM; KMS12BM; KMS-12; KMS12,CVCL_1334,C3242,762,4.0,ACH-000380,SIDM01020,907281,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0026764,
UO-31,UO-31; UO.31; UO31; U031,CVCL_1911,C9385,86,5.0,ACH-000428,SIDM00112,905981,UO31_KIDNEY,BROAD_DepMap,C1861854,no access
SCC-9,SCC-9; SCC 9; SCC9,CVCL_1685,C4648,1326,23.0,ACH-000181,SIDM01080,909709,SCC9_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0349566,no access
697,697; Line 697; EU-3; Emory University-3,CVCL_0079,C80347,137,4.0,ACH-000070,SIDM01076,906800,697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C2698306,no access
NCI-H650,NCI-H650; H650; H-650; NCIH650,CVCL_1575,C3512,1124,7.0,ACH-000945,SIDM01124,722066,NCIH650_LUNG,BROAD_DepMap,C0152013,no access
HEL,HEL; Hel; GM06141; GM06141B; Human ErythroLeukemia,CVCL_0001,C7152,544,4.0,ACH-000004,SIDM00594,907053,HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,,no access
Panc 03.27,Panc 03.27; Panc 3.27; Panc-03.27; PANC-03-27; Panc_03_27; Panc-3_27; PANC3.27; Panc3.27; Panc3_27; PANC 327; Panc327; Panc-327; PANC0327; Panc0327; PL11; PL-11,CVCL_1635,C8294,1224,12.0,ACH-000139,SIDM01138,925346,PANC0327_PANCREAS,BROAD_DepMap,C0281361,no access
PA1,PA1; PA-1; PA I; PAI,CVCL_0479,C4908,60,8.0,ACH-001374,SIDM01140,909255,PA1_OVARY,BROAD_DepMap,C0677886,no access
NCI-H1792,NCI-H1792; H1792; H-1792; NCIH1792,CVCL_1495,C3512,1039,7.0,ACH-000496,SIDM00771,724868,NCIH1792_LUNG,BROAD_DepMap,C0152013,no access
C32 [Human melanoma],C32 [Human melanoma]; C-32; C32-mel; C32 mel; C32r,CVCL_1097,C3802,218,10.0,ACH-000580,SIDM00890,906830,C32_SKIN,BROAD_DepMap,C0206735,no access
G-401,G-401; G401; G 401,CVCL_0270,C8715,425,13.0,ACH-000096,SIDM00856,907299,G401_SOFT_TISSUE,BROAD_DepMap,C0854917,no access
AM-38,AM-38; AM38; AM,CVCL_1070,C3058,160,1.0,ACH-000269,SIDM00492,910933,AM38_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,no access
PL-21,PL-21; PL21,CVCL_2161,C9154,1254,4.0,ACH-000218,SIDM00450,1330991,PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,no access
HEC-1,HEC-1; HEC1; Human Endometrial Cancer-1; HEC-B-296,CVCL_1274,C7359,533,14.0,ACH-001517,SIDM00596,907051,HEC1_ENDOMETRIUM,BROAD_DepMap,C1153706,no access
RERF-GC-1B,RERF-GC-1B; RERFGC1B; RerfGC1B; Radiation Effects Research Foundation-Gastric Cancer-1B,CVCL_3152,C4004,1276,16.0,ACH-000144,SIDM00358,1240209,RERFGC1B_STOMACH,BROAD_DepMap,C0278701,no access
UACC-893,UACC-893; UACC 893; UACC893; University of Arizona Cell Culture-893,CVCL_1782,C4194,1582,2.0,ACH-000554,SIDM01186,909778,UACC893_BREAST,BROAD_DepMap,C1134719,no access
DJM-1,DJM-1; DJM1,CVCL_1172,C4819,350,10.0,ACH-002100,SIDM00281,906841,DJM1_SKIN,CellModelPassport,C0553723,Skin (Adnexal tumour; Other; Malignant trichilemmal cyst)
VMRC-MELG,VMRC-MELG; Leggee; Virginia Mason Research Center-Melanoma G,CVCL_1789,C3224,1602,10.0,ACH-001704,SIDM00319,930301,VMRCMELG_SKIN,CellModelPassport,C0025202,Skin (Malignant melanoma)
HTC-C3,HTC-C3; HTC/C3; HTC C3; HTCC3,CVCL_1295,C3878,637,18.0,ACH-001350,SIDM00496,924151,HTCC3_THYROID,CellModelPassport,C0238461,no access
BICR 78,BICR 78; BICR-78; BICR78; Beatson Institute for Cancer Research 78,CVCL_2315,C4833,197,23.0,ACH-001332,SIDM00501,1240122,BICR78_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0585362,
NCIH1650,NCIH1650; H1650; H-1650; H1650_CO; NCIH1650,CVCL_1483,C2923,46,7.0,ACH-000035,SIDM00745,687800,NCIH1650_LUNG,BROAD_DepMap,C2750265,Lung (Carcinoma; Non small cell carcinoma)
KMH-2,KMH-2,CVCL_S641,C3878,754,18.0,ACH-002397,SIDM00619,2054094,KMH2_THYROID,CellModelPassport,C0238461,no access
Onda 11,Onda 11; no.11; no-11; Case 3,CVCL_3076,C3058,1193,1.0,ACH-001606,SIDM00573,908450,NO11_CENTRAL_NERVOUS_SYSTEM,CellModelPassport,C0017636,no access
SW626,SW626; SW-626; SW 626,CVCL_1725,C4349,1502,8.0,ACH-001399,SIDM01168,909753,SW626_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
NB(TU)1,NB(TU)1; NBTU1; NB(TU)1-10; NB (TU) 1-10,CVCL_3041,C3270,974,21.0,ACH-002277,SIDM00579,1240181,NBTU110_AUTONOMIC_GANGLIA,CellModelPassport,C2751421,
SUIT-2,SUIT-2; Suit-2; SUIT 2; SUIT2,CVCL_3172,C9120,1468,12.0,ACH-000652,SIDM00371,1240219,SUIT2_PANCREAS,BROAD_DepMap,C1335302,no access
GB-1,GB-1; GB1,CVCL_1227,C3058,432,1.0,ACH-000738,SIDM00581,687568,GB1_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,Central nervous system; Brain (Glioma)
MN-60,MN-60; MN 60; MN60,CVCL_1421,C2912,940,4.0,ACH-002275,SIDM00438,908143,MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0006413,no access
JVM-3,JVM-3; JVM3,CVCL_1320,C4753,718,4.0,ACH-000346,SIDM01012,907270,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0475801,no access
SCCH-196,SCCH-196; SCCH196,CVCL_3161,C4817,1327,11.0,ACH-001643,SIDM00031,1240211,SCCH196_SOFT_TISSUE,,C0553580,no access
NCI-H146,NCI-H146; H146; H-146; NCIH146,CVCL_1473,C4917,1020,7.0,ACH-000506,SIDM00698,910899,NCIH146_LUNG,BROAD_DepMap,C0149925,Lung (Carcinoma; Small cell carcinoma)
SN12C,SN12C; SN-12C,CVCL_1705,C9385,75,5.0,ACH-002199,SIDM00094,905979,SN12C_KIDNEY,CellModelPassport,C1861854,Kidney (Carcinoma; Renal cell carcinoma)
SW954,SW954; SW-954; SW 954,CVCL_1732,C4052,1509,25.0,ACH-001400,SIDM01157,924247,SW954_CERVIX,BROAD_DepMap,C0280856,no access
PCI-15A,PCI-15A; PCI15A; PCI-15; PCI-15T; PCI-15.1,CVCL_C184,C4943,1236,23.0,ACH-002294,SIDM00270,1240204,PCI15A_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C0748214,no access
AGS,AGS,CVCL_0139,C4004,157,16.0,ACH-000880,SIDM00850,906790,AGS_STOMACH,BROAD_DepMap,C0278701,no access
NCI-H1651,NCI-H1651; H1651; H-1651; NCIH1651,CVCL_1484,C3512,1029,7.0,ACH-000893,SIDM00744,910900,NCIH1651_LUNG,BROAD_DepMap,C0152013,no access
IOSE-364,IOSE-364; IOSE 364; IOSE364; IOSE-364(-); IOSE-364-,CVCL_5540,,665,8.0,,SIDM00061,1479991,,,,
SNU-387,SNU-387; SNU387; NCI-SNU-387,CVCL_0250,C3099,1420,31.0,ACH-000478,SIDM01180,909736,SNU387_LIVER,BROAD_DepMap,C0019204,no access
GDM-1,GDM-1; GDM1,CVCL_1230,C9154,435,4.0,ACH-000081,SIDM01057,906870,GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,Haematopoietic and lymphoid (Haematopoietic neoplasm; Acute myeloid leukaemia; M4)
MDA-MB-361,MDA-MB-361; MDA-MB 361; MDA MB 361; MDA-MB361; MDAMB361; MDA-361; MDA361; MD Anderson-Metastatic Breast-361,CVCL_0620,C5214,896,2.0,ACH-000934,SIDM00528,908121,MDAMB361_BREAST,BROAD_DepMap,C0858252,no access
Panc 10.05,Panc 10.05; Panc-10.05; Panc10.05; PANC-10-05; PANC 1005; PANC1005; Panc1005; Pa16C; PL12; PL-12,CVCL_1639,C9120,1228,12.0,ACH-000060,SIDM01135,925348,PANC1005_PANCREAS,BROAD_DepMap,C1335302,no access
HSC-2,HSC-2; HSC2,CVCL_1287,C4833,626,23.0,ACH-000472,SIDM00590,753562,HSC2_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0585362,Upper aerodigestive tract; Head neck (Carcinoma; Squamous cell carcinoma)
Kelly,Kelly; KELLY; NB19; NB-19; NB19-RIKEN,CVCL_2092,C3270,743,21.0,ACH-000259,SIDM01009,753618,KELLY_AUTONOMIC_GANGLIA,BROAD_DepMap,C2751421,no access
CP66-MEL,CP66-MEL; CP66MEL; CP66,CVCL_1144,C3224,319,10.0,ACH-002097,SIDM00190,753546,CP66MEL_SKIN,CellModelPassport,C0025202,no access
IM95,IM95; Im95; IM-95,CVCL_2961,C4004,660,16.0,ACH-000919,SIDM00602,1240155,IM95_STOMACH,BROAD_DepMap,C0278701,no access
SCC-4,SCC-4; SCC 4; SCC4,CVCL_1684,C4648,1325,23.0,ACH-000238,SIDM01081,910904,SCC4_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0349566,no access
SW48,SW48; SW-48; SW 48,CVCL_1724,C4349,1498,6.0,ACH-000958,SIDM00837,909751,SW48_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
NCI-H1876,NCI-H1876; H1876; H-1876; NCIH1876,CVCL_1503,C4917,1045,7.0,ACH-000586,SIDM00766,1330972,NCIH1876_LUNG,BROAD_DepMap,C0149925,
RERF-LC-FM,"RERF-LC-FM; LC-FM; RERFLCFM, Radiation Effects Research Foundation-Lung Cancer-FM",CVCL_1653,C4917,1280,7.0,ACH-002193,SIDM00357,930081,RERFLCFM_LUNG,,C0149925,no access
Evsa-T,Evsa-T; EVSA-T; EVSa-T; EVSA/T; Evsa T; EVSAT; EvsaT,CVCL_1207,C4872,401,2.0,ACH-001065,SIDM01042,906862,EVSAT_BREAST,CellModelPassport,C0678222,no access
SW948,SW948; SW-948; SW 948,CVCL_0632,C4349,1508,6.0,ACH-000680,SIDM00832,909757,SW948_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
Rh41,Rh41; RH41; RH-41; Rh-41,CVCL_2176,C3749,1289,13.0,ACH-000100,SIDM00426,1240210,RH41_SOFT_TISSUE,BROAD_DepMap,C0206655,no access
COLO 680N,COLO 680N; COLO-680N; COLO680N,CVCL_1131,C4024,282,26.0,ACH-000717,SIDM00956,906817,COLO680N_OESOPHAGUS,BROAD_DepMap,C0279626,no access
RERF-LC-MS,RERF-LC-MS; RERF-LCMS; RERFLCMS; LC-MS; LCMS; Radiation Effects Research Foundation-Lung Cancer-MS,CVCL_1655,C3512,1282,7.0,ACH-000062,SIDM00355,910931,RERFLCMS_LUNG,BROAD_DepMap,C0152013,no access
RD,RD; R D; RD-2; RD 2; 130T; 130-T; 130 T; TE-32; TE 32; TE32; TE 32.T; Te 32.T,CVCL_1649,C8971,100,13.0,ACH-000169,SIDM00847,909264,RD_SOFT_TISSUE,BROAD_DepMap,C0206656,no access
YMB-1-E,YMB-1-E; YMB1-E,CVCL_2815,C4194,1632,2.0,ACH-002208,SIDM01261,1303911,YMB1E_BREAST,,C1134719,no access
SKN-3,SKN-3; SKN3,CVCL_3168,C34447,1387,23.0,ACH-002305,SIDM00375,1299059,SKN3_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C1168401,
JHH-4,JHH-4; Jhh-4; JHH4,CVCL_2787,C3099,685,31.0,ACH-000476,SIDM00616,1240158,JHH4_LIVER,BROAD_DepMap,C0019204,
AN3-CA,AN3-CA; AN3 CA; AN3 Ca; AN3CA; AN-3; AN3; Acanthosis Nigricans 3rd attempt-CArcinoma,CVCL_0028,C7359,163,14.0,ACH-000940,SIDM00901,910781,AN3CA_ENDOMETRIUM,BROAD_DepMap,C1153706,no access
MY-M12,MY-M12; MY clone M12; MYM12,CVCL_3035,C4673,966,4.0,ACH-002276,SIDM01217,1330960,MYM12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0023464,no access
NCI-H508,NCI-H508; NCI H508; NCIH508; H508; H-508,CVCL_1564,C5543,1115,6.0,ACH-000360,SIDM00777,908442,NCIH508_LARGE_INTESTINE,BROAD_DepMap,C1332866,no access
22Rv1,22Rv1; 22RV1; 22Rv-1; 22rV1; CWR22-Rv1; CWR22R-V1; CWR22-R1; CWR22Rv1; CWR22R,CVCL_1045,C4863,124,9.0,ACH-000956,SIDM00499,924100,22RV1_PROSTATE,BROAD_DepMap,C0600139,Prostate (Carcinoma; Adenocarcinoma)
ML-2,ML-2; ML2,CVCL_1418,C9154,936,4.0,ACH-002273,SIDM00441,908141,ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0220615,no access
PaTu 8988t,PaTu 8988t; PA-TU-8988T; PaTu8988t; PaTu8988T; PATU8988T; PaTu 8988 T; PaTu-8988t; PATU-8988T; PATU-T; PA-TU T; 8988T; PaCL4,CVCL_1847,C8294,1231,12.0,ACH-000023,SIDM00453,1240201,PATU8988T_PANCREAS,BROAD_DepMap,C0281361,no access
451Lu,451Lu; 451LU; 451-LU; WM 451-Lu; WM-451Lu; WM-451LU; WM451Lu; WM451; WC00059; LU451; Lu451; EST81,CVCL_6357,C3510,129,10.0,ACH-001002,SIDM01240,1287706,451LU_SKIN,CellModelPassport,C0151779,
SW1990,SW1990; SW-1990; SW 1990,CVCL_1723,C8294,1496,12.0,ACH-000155,SIDM01165,910907,SW1990_PANCREAS,BROAD_DepMap,C0281361,no access
NCI-H2135,NCI-H2135; H2135; H-2135; NCIH2135,CVCL_1533,C2926,1071,7.0,ACH-001363,SIDM00700,1298352,NCIH2135_LUNG,CellModelPassport,C0007131,no access
HT-1197,HT-1197; HT 1197; HT1197; HT 1197.T,CVCL_1291,C7899,632,17.0,ACH-000547,SIDM00676,907065,HT1197_URINARY_TRACT,BROAD_DepMap,C0278827,no access
ASH-3,ASH-3; ASH3,CVCL_2856,C3878,165,18.0,ACH-001443,SIDM00491,1290722,ASH3_THYROID,BROAD_DepMap,C0238461,no access
CTV-1,CTV-1; CTV1,CVCL_1150,C9142,326,4.0,ACH-002222,SIDM00951,753548,CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0279592,no access
HSC-3,HSC-3; HSC 3; HSC3,CVCL_1288,C4648,627,23.0,ACH-000778,SIDM00589,907061,HSC3_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0349566,no access
LN-405,LN-405; LN 405; LN405,CVCL_1378,C3058,849,1.0,ACH-002268,SIDM00343,910694,LN405_CENTRAL_NERVOUS_SYSTEM,CellModelPassport,C0017636,no access
769-P,769-P; 769P; 769-p,CVCL_1050,C9385,138,5.0,ACH-000411,SIDM00803,910922,769P_KIDNEY,BROAD_DepMap,C1861854,no access
KYSE-70,KYSE-70; KYSE 70; KYSE70; Kyse70; KY70,CVCL_1356,C4024,816,26.0,ACH-000784,SIDM01024,753576,KYSE70_OESOPHAGUS,BROAD_DepMap,C0279626,no access
DSH1,DSH1,CVCL_1182,C4912,364,17.0,ACH-002235,SIDM00970,753552,DSH1_URINARY_TRACT,CellModelPassport,C0699885,Urinary tract; Bladder (Carcinoma)
HuO-3N1,HuO-3N1; HuO3N1; HUO3N1,CVCL_1297,C9145,646,11.0,ACH-002142,SIDM00584,909977,HUO3N1_BONE,CellModelPassport,C0029463,no access
A427,A427; A427,CVCL_1055,C3512,5,7.0,ACH-000757,SIDM00810,910851,A427_LUNG,BROAD_DepMap,C0152013,no access
HCC33,HCC33; HCC-33; HCC0033,CVCL_2058,C4917,507,7.0,ACH-000515,SIDM01071,1303901,HCC33_LUNG,BROAD_DepMap,C0149925,no access
MZ-PC-1,MZ-PC-1; MZPC-1; MZ1-PC; MZ1PC,CVCL_1434,C9120,969,12.0,ACH-002164,SIDM00053,753595,MZ1PC_PANCREAS,CellModelPassport,C1335302,no access
NCI-H2110,NCI-H2110; H2110; H-2110; NCIH2110,CVCL_1530,C2926,1069,7.0,ACH-000929,SIDM00703,1298351,NCIH2110_LUNG,BROAD_DepMap,C0007131,no access
ES5,ES5,CVCL_1201,C4817,393,11.0,ACH-002106,SIDM00263,684057,ES5_BONE,CellModelPassport,C0553580,no access
IOSE-75-16SV40,IOSE-75-16SV40,CVCL_EQ74,,668,8.0,,SIDM00039,1479994,,,,
ES1,ES1; ES-1,CVCL_1198,C4817,390,11.0,ACH-002103,SIDM00266,949158,ES1_BONE,CellModelPassport,C0553580,no access
EB3 [Human Burkitt lymphoma],EB3 [Human Burkitt lymphoma]; EB-3; Epstein-Barr-3; GM04679,CVCL_1185,C27694,369,4.0,ACH-002236,SIDM00793,906847,EB3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C1333427,Haematopoietic and lymphoid (Lymphoid neoplasm; Burkitt lymphoma)
JHOS-2,JHOS-2; JHOS2,CVCL_4647,C105555,692,8.0,ACH-000132,SIDM00305,1479995,JHOS2_OVARY,BROAD_DepMap,C3642254,no access
201T,201T,CVCL_X481,C3512,119,7.0,ACH-002089,SIDM00055,1287381,201T_LUNG,CellModelPassport,C0152013,
RWPE2-W99,RWPE2-W99,CVCL_3793,,1309,9.0,,SIDM01258,1331028,,,,no access
KALS-1,KALS-1; KALS1,CVCL_1323,C3058,726,1.0,ACH-000231,SIDM00613,907271,KALS1_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,no access
KS-1 [Human glioblastoma],KS-1 [Human glioblastoma],CVCL_1343,C3058,791,1.0,ACH-000631,SIDM00555,907313,KS1_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,no access
KO52,KO52; K052; K-052,CVCL_1321,C9154,777,4.0,ACH-000498,SIDM00018,1330932,KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,no access
LNZTA3WT4,LNZTA3WT4; LNZTA3p53WT4; WT4,CVCL_3540,C60781,854,1.0,ACH-002269,SIDM01220,1240170,LNZTA3WT4_CENTRAL_NERVOUS_SYSTEM,CellModelPassport,C0004114,no access
KMS-12-PE,KMS-12-PE; KMS 12 PE; KMS-12_PE; KMS-12PE; KMS12-PE; KMS12PE,CVCL_1333,C3242,763,4.0,ACH-001103,SIDM01035,753568,KMS12PE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,C0026764,no access
TK-10,TK-10; TK.10; TK10,CVCL_1773,C9385,82,5.0,ACH-001208,SIDM00113,905980,TK10_KIDNEY,CellModelPassport,C1861854,Kidney (Carcinoma; Renal cell carcinoma)
LOVO,LOVO; LOVO,CVCL_0399,C4349,34,6.0,ACH-000950,SIDM00839,907790,LOVO_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
DEL,DEL,CVCL_1170,C3720,344,4.0,ACH-000233,SIDM00949,906836,DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0206180,no access
NCI-H1417,NCI-H1417; H1417; H-1417; NCIH1417,CVCL_1469,C4917,1016,7.0,ACH-001591,SIDM00642,688001,NCIH1417_LUNG,CellModelPassport,C0149925,no access
SJNB-13,SJNB-13; SJNB13; NB13; NB13-DH,CVCL_1443,C3270,1347,21.0,ACH-002280,SIDM00257,949177,NB13_AUTONOMIC_GANGLIA,CellModelPassport,C2751421,no access
